CustomerKey,Gender,TotalChildren,EnglishOccupation,NumberCarsOwned,CommuteDistance,Age,BikeBuyer
14022,F,0,Skilled Manual,2,5-10 Miles,40,1
14023,F,0,Skilled Manual,2,5-10 Miles,39,1
14024,F,0,Skilled Manual,2,1-2 Miles,39,1
14025,M,0,Skilled Manual,2,5-10 Miles,41,1
14026,F,0,Skilled Manual,2,5-10 Miles,41,1
14027,M,0,Professional,2,0-1 Miles,42,0
14028,F,0,Professional,2,0-1 Miles,42,0
14029,F,0,Professional,2,5-10 Miles,39,0
14030,M,2,Skilled Manual,2,1-2 Miles,59,1
14031,M,2,Skilled Manual,2,5-10 Miles,60,1
14032,M,2,Skilled Manual,2,1-2 Miles,59,1
14033,F,2,Professional,2,5-10 Miles,58,1
14034,M,0,Management,2,0-1 Miles,57,0
14035,M,0,Management,1,2-5 Miles,42,0
14036,F,0,Professional,2,5-10 Miles,41,1
14037,F,0,Professional,2,5-10 Miles,41,1
14038,F,0,Management,3,0-1 Miles,55,1
14039,M,0,Management,3,0-1 Miles,55,1
14040,F,2,Skilled Manual,2,1-2 Miles,58,0
14041,F,2,Skilled Manual,2,5-10 Miles,58,1
14042,F,2,Professional,2,1-2 Miles,58,0
14043,F,2,Professional,2,5-10 Miles,58,0
14044,M,2,Professional,0,0-1 Miles,58,1
14045,F,5,Professional,4,0-1 Miles,48,1
14046,F,4,Professional,0,1-2 Miles,48,1
14047,F,1,Skilled Manual,1,0-1 Miles,52,1
14048,M,1,Professional,1,0-1 Miles,53,1
14049,F,1,Professional,1,5-10 Miles,53,1
14050,M,0,Management,1,0-1 Miles,49,1
14051,M,0,Professional,1,2-5 Miles,49,1
14052,M,0,Management,2,1-2 Miles,49,0
14053,F,0,Management,2,0-1 Miles,48,0
14054,M,1,Skilled Manual,1,5-10 Miles,55,0
14055,M,1,Skilled Manual,1,0-1 Miles,55,1
14056,M,1,Skilled Manual,1,5-10 Miles,55,0
14057,M,1,Professional,1,5-10 Miles,55,0
14058,M,0,Professional,1,5-10 Miles,50,1
14059,M,5,Professional,4,1-2 Miles,49,0
14060,M,5,Professional,4,1-2 Miles,49,0
14061,F,5,Professional,4,1-2 Miles,50,0
14062,F,0,Professional,1,5-10 Miles,51,1
14063,F,0,Professional,1,0-1 Miles,51,1
14064,F,0,Professional,1,0-1 Miles,51,1
14065,M,0,Professional,1,5-10 Miles,52,1
14066,F,1,Skilled Manual,1,5-10 Miles,52,1
14067,M,5,Professional,2,5-10 Miles,53,0
14068,M,5,Professional,2,0-1 Miles,53,0
14069,F,5,Professional,2,0-1 Miles,53,0
14070,M,2,Professional,1,2-5 Miles,56,1
14071,M,2,Management,1,5-10 Miles,56,1
14072,M,1,Skilled Manual,1,5-10 Miles,58,0
14073,M,2,Clerical,2,0-1 Miles,80,0
14074,F,2,Skilled Manual,2,0-1 Miles,66,0
14075,M,0,Skilled Manual,2,5-10 Miles,38,0
14076,M,0,Skilled Manual,2,5-10 Miles,39,0
14077,M,0,Skilled Manual,2,5-10 Miles,39,0
14078,M,0,Skilled Manual,2,5-10 Miles,39,1
14079,F,0,Skilled Manual,2,0-1 Miles,39,0
14080,F,0,Skilled Manual,2,5-10 Miles,39,1
14081,F,0,Skilled Manual,2,5-10 Miles,35,1
14082,M,0,Skilled Manual,2,0-1 Miles,35,0
14083,M,0,Skilled Manual,2,5-10 Miles,34,1
14084,M,0,Skilled Manual,2,0-1 Miles,35,0
14085,M,0,Skilled Manual,2,0-1 Miles,35,0
14086,M,5,Skilled Manual,2,0-1 Miles,69,0
14087,M,2,Management,2,5-10 Miles,78,0
14088,F,0,Clerical,2,5-10 Miles,37,1
14089,F,0,Skilled Manual,2,0-1 Miles,36,1
14090,F,0,Clerical,2,0-1 Miles,37,0
14091,M,0,Clerical,2,0-1 Miles,38,0
14092,M,0,Clerical,2,5-10 Miles,37,0
14093,F,0,Clerical,2,5-10 Miles,38,0
14094,F,0,Skilled Manual,2,0-1 Miles,38,0
14095,F,0,Skilled Manual,2,5-10 Miles,39,1
14096,M,0,Clerical,2,0-1 Miles,36,0
14097,M,0,Skilled Manual,2,5-10 Miles,35,0
14098,F,0,Skilled Manual,2,5-10 Miles,36,1
14099,M,2,Management,2,0-1 Miles,75,0
14100,F,2,Management,2,5-10 Miles,74,0
14101,M,2,Management,2,0-1 Miles,73,1
14102,F,2,Management,1,5-10 Miles,73,1
14103,F,2,Management,2,5-10 Miles,71,1
14104,F,0,Skilled Manual,1,1-2 Miles,39,1
14105,M,0,Skilled Manual,1,1-2 Miles,38,1
14106,F,0,Skilled Manual,1,1-2 Miles,39,1
14107,F,0,Skilled Manual,2,5-10 Miles,40,1
14108,M,0,Skilled Manual,2,5-10 Miles,40,1
14109,M,0,Skilled Manual,1,1-2 Miles,41,1
14110,M,0,Skilled Manual,1,1-2 Miles,42,1
14111,M,0,Skilled Manual,2,0-1 Miles,42,0
14112,M,0,Skilled Manual,2,5-10 Miles,42,1
14113,F,0,Skilled Manual,2,0-1 Miles,43,0
14114,F,0,Skilled Manual,2,0-1 Miles,43,0
14115,F,0,Management,1,1-2 Miles,43,1
14116,F,0,Management,1,0-1 Miles,47,1
14117,F,0,Management,1,1-2 Miles,46,1
14118,F,1,Management,2,1-2 Miles,48,1
14119,F,0,Management,1,10+ Miles,48,0
14120,F,0,Management,2,1-2 Miles,48,1
14121,M,0,Management,2,0-1 Miles,48,1
14122,F,5,Management,2,5-10 Miles,73,0
14123,M,0,Manual,1,2-5 Miles,35,0
14124,M,0,Manual,1,0-1 Miles,35,0
14125,M,0,Manual,1,2-5 Miles,37,1
14126,M,0,Manual,1,1-2 Miles,36,0
14127,F,0,Manual,2,0-1 Miles,39,1
14128,M,1,Manual,0,1-2 Miles,36,1
14129,F,0,Clerical,0,0-1 Miles,35,1
14130,F,0,Clerical,0,0-1 Miles,36,1
14131,M,0,Clerical,0,0-1 Miles,37,1
14132,M,1,Manual,0,1-2 Miles,38,1
14133,M,0,Clerical,0,0-1 Miles,37,1
14134,F,0,Manual,0,0-1 Miles,38,1
14135,M,1,Manual,0,1-2 Miles,72,0
14136,M,2,Manual,0,0-1 Miles,72,0
14137,F,2,Manual,1,0-1 Miles,71,1
14138,M,2,Manual,1,1-2 Miles,71,1
14139,F,4,Clerical,0,0-1 Miles,54,1
14140,F,4,Clerical,0,0-1 Miles,54,1
14141,F,1,Manual,1,1-2 Miles,55,1
14142,M,1,Manual,1,2-5 Miles,54,0
14143,F,1,Manual,0,0-1 Miles,55,0
14144,M,1,Manual,1,2-5 Miles,55,0
14145,M,1,Manual,1,1-2 Miles,56,0
14146,F,2,Manual,1,2-5 Miles,56,1
14147,M,1,Clerical,0,0-1 Miles,57,1
14148,M,1,Clerical,0,0-1 Miles,57,1
14149,M,3,Clerical,0,0-1 Miles,54,1
14150,M,3,Clerical,0,0-1 Miles,56,1
14151,F,2,Manual,0,0-1 Miles,44,0
14152,M,0,Manual,1,2-5 Miles,45,0
14153,M,0,Manual,1,2-5 Miles,44,0
14154,M,0,Clerical,0,0-1 Miles,44,1
14155,F,0,Clerical,0,0-1 Miles,45,1
14156,M,0,Manual,1,0-1 Miles,46,0
14157,M,0,Clerical,0,0-1 Miles,46,1
14158,M,0,Clerical,0,0-1 Miles,46,1
14159,M,0,Clerical,0,0-1 Miles,45,1
14160,F,0,Clerical,0,0-1 Miles,46,1
14161,F,0,Clerical,0,0-1 Miles,46,1
14162,M,0,Clerical,0,0-1 Miles,45,1
14163,F,0,Clerical,0,0-1 Miles,45,1
14164,F,0,Skilled Manual,0,0-1 Miles,45,1
14165,F,0,Skilled Manual,0,0-1 Miles,46,1
14166,F,3,Clerical,2,0-1 Miles,92,0
14167,F,3,Manual,2,0-1 Miles,64,1
14168,M,2,Manual,1,0-1 Miles,63,0
14169,F,3,Manual,0,0-1 Miles,47,1
14170,F,3,Manual,0,0-1 Miles,46,1
14171,F,5,Professional,2,2-5 Miles,71,1
14172,F,3,Management,4,0-1 Miles,71,0
14173,F,5,Professional,3,10+ Miles,70,0
14174,M,5,Professional,3,10+ Miles,70,0
14175,F,3,Management,4,5-10 Miles,70,0
14176,F,5,Professional,2,2-5 Miles,69,0
14177,M,5,Professional,2,2-5 Miles,69,0
14178,F,5,Professional,2,10+ Miles,68,0
14179,F,2,Management,4,10+ Miles,69,0
14180,M,2,Management,4,10+ Miles,69,0
14181,F,3,Management,0,10+ Miles,68,1
14182,M,3,Professional,4,10+ Miles,60,0
14183,F,0,Professional,3,0-1 Miles,61,1
14184,M,0,Management,2,0-1 Miles,61,0
14185,M,4,Professional,2,10+ Miles,62,1
14186,F,4,Professional,2,10+ Miles,63,1
14187,M,3,Professional,4,2-5 Miles,62,0
14188,F,4,Professional,3,10+ Miles,63,0
14189,F,4,Professional,2,2-5 Miles,64,1
14190,F,4,Professional,3,2-5 Miles,64,0
14191,M,4,Professional,2,10+ Miles,64,1
14192,M,4,Management,3,5-10 Miles,65,1
14193,F,3,Management,4,10+ Miles,65,0
14194,F,4,Management,3,10+ Miles,65,0
14195,M,4,Management,3,0-1 Miles,65,1
14196,F,3,Management,3,10+ Miles,64,0
14197,M,3,Management,4,5-10 Miles,66,0
14198,F,4,Management,3,10+ Miles,65,1
14199,M,4,Management,4,0-1 Miles,66,0
14200,F,5,Skilled Manual,4,5-10 Miles,66,1
14201,F,5,Management,4,10+ Miles,67,0
14202,M,4,Skilled Manual,4,10+ Miles,67,0
14203,M,5,Management,2,10+ Miles,68,1
14204,F,5,Skilled Manual,2,5-10 Miles,68,0
14205,M,5,Skilled Manual,2,10+ Miles,68,0
14206,M,4,Professional,1,5-10 Miles,68,0
14207,M,4,Professional,3,10+ Miles,67,1
14208,M,5,Management,4,10+ Miles,68,0
14209,M,0,Professional,4,10+ Miles,40,0
14210,F,0,Professional,2,10+ Miles,38,1
14211,F,0,Professional,3,10+ Miles,40,1
14212,M,0,Professional,3,10+ Miles,40,0
14213,F,0,Professional,3,10+ Miles,39,0
14214,F,0,Professional,2,10+ Miles,40,1
14215,F,0,Professional,2,10+ Miles,40,1
14216,M,0,Professional,4,10+ Miles,40,1
14217,M,0,Professional,3,10+ Miles,41,0
14218,M,0,Professional,3,10+ Miles,41,1
14219,F,0,Professional,3,10+ Miles,40,1
14220,F,0,Management,2,10+ Miles,41,1
14221,M,0,Professional,3,10+ Miles,43,0
14222,F,0,Professional,3,10+ Miles,43,0
14223,M,0,Professional,3,10+ Miles,43,0
14224,F,0,Management,3,10+ Miles,41,1
14225,F,0,Professional,3,10+ Miles,43,1
14226,F,0,Professional,3,10+ Miles,43,1
14227,F,0,Management,3,10+ Miles,42,0
14228,M,0,Professional,4,10+ Miles,44,0
14229,M,0,Professional,4,10+ Miles,44,0
14230,M,0,Professional,3,10+ Miles,44,1
14231,F,0,Professional,4,10+ Miles,43,0
14232,M,0,Management,3,10+ Miles,44,0
14233,M,0,Management,3,10+ Miles,44,0
14234,F,0,Management,4,10+ Miles,45,1
14235,M,0,Professional,4,10+ Miles,45,1
14236,F,0,Management,4,10+ Miles,44,1
14237,F,0,Professional,4,10+ Miles,45,0
14238,M,0,Professional,4,10+ Miles,45,1
14239,F,5,Management,2,10+ Miles,74,1
14240,F,4,Management,2,1-2 Miles,74,1
14241,F,2,Management,1,2-5 Miles,73,0
14242,M,5,Management,2,1-2 Miles,73,1
14243,F,5,Management,2,5-10 Miles,73,0
14244,F,5,Management,2,5-10 Miles,73,0
14245,F,5,Management,2,5-10 Miles,72,0
14246,M,5,Management,2,5-10 Miles,73,0
14247,M,5,Management,2,5-10 Miles,73,0
14248,F,2,Management,3,5-10 Miles,73,0
14249,M,2,Management,2,5-10 Miles,73,0
14250,M,2,Management,4,0-1 Miles,73,0
14251,M,2,Management,2,5-10 Miles,73,0
14252,F,2,Management,3,1-2 Miles,72,0
14253,M,2,Management,2,5-10 Miles,71,1
14254,F,2,Management,2,5-10 Miles,72,0
14255,M,2,Management,3,5-10 Miles,72,1
14256,F,2,Management,2,0-1 Miles,72,1
14257,M,2,Management,2,0-1 Miles,72,0
14258,F,4,Management,2,10+ Miles,71,0
14259,M,3,Skilled Manual,2,5-10 Miles,62,1
14260,M,3,Skilled Manual,2,5-10 Miles,61,1
14261,F,2,Management,2,5-10 Miles,62,1
14262,M,2,Management,2,1-2 Miles,61,1
14263,F,2,Skilled Manual,2,5-10 Miles,61,1
14264,M,2,Skilled Manual,2,1-2 Miles,61,1
14265,M,0,Skilled Manual,2,5-10 Miles,40,0
14266,M,0,Skilled Manual,2,5-10 Miles,40,0
14267,F,0,Skilled Manual,2,1-2 Miles,39,1
14268,F,0,Skilled Manual,2,5-10 Miles,40,1
14269,M,0,Skilled Manual,2,5-10 Miles,39,0
14270,M,0,Skilled Manual,2,1-2 Miles,40,1
14271,M,0,Skilled Manual,2,5-10 Miles,41,0
14272,F,0,Skilled Manual,2,1-2 Miles,41,1
14273,M,0,Skilled Manual,2,1-2 Miles,42,0
14274,M,0,Professional,2,5-10 Miles,39,0
14275,M,2,Skilled Manual,2,5-10 Miles,60,1
14276,F,2,Skilled Manual,2,5-10 Miles,60,1
14277,M,2,Skilled Manual,2,1-2 Miles,59,1
14278,F,0,Management,1,10+ Miles,57,0
14279,F,0,Management,2,0-1 Miles,57,1
14280,M,0,Management,1,2-5 Miles,42,0
14281,M,0,Management,1,0-1 Miles,42,1
14282,F,0,Professional,2,5-10 Miles,41,0
14283,M,0,Professional,2,1-2 Miles,40,1
14284,M,0,Professional,2,1-2 Miles,41,1
14285,F,0,Professional,2,1-2 Miles,40,1
14286,F,1,Management,3,2-5 Miles,56,1
14287,M,0,Management,1,0-1 Miles,56,1
14288,F,0,Management,3,0-1 Miles,49,1
14289,F,0,Management,2,0-1 Miles,49,1
14290,M,2,Skilled Manual,2,5-10 Miles,58,1
14291,M,2,Skilled Manual,2,1-2 Miles,58,0
14292,F,2,Skilled Manual,2,5-10 Miles,57,1
14293,M,2,Professional,2,5-10 Miles,58,0
14294,M,2,Professional,2,1-2 Miles,57,0
14295,F,2,Professional,2,5-10 Miles,58,0
14296,M,2,Professional,2,1-2 Miles,58,0
14297,F,3,Professional,0,5-10 Miles,58,1
14298,F,3,Professional,0,5-10 Miles,58,1
14299,M,2,Professional,1,0-1 Miles,48,1
14300,M,4,Professional,0,1-2 Miles,48,1
14301,M,1,Skilled Manual,1,5-10 Miles,53,1
14302,F,1,Skilled Manual,1,5-10 Miles,53,1
14303,F,1,Professional,1,0-1 Miles,53,1
14304,F,1,Professional,1,0-1 Miles,53,1
14305,M,1,Professional,1,0-1 Miles,53,1
14306,M,1,Skilled Manual,1,0-1 Miles,54,1
14307,M,1,Skilled Manual,1,5-10 Miles,54,0
14308,F,0,Professional,1,2-5 Miles,49,1
14309,M,0,Management,2,1-2 Miles,49,0
14310,M,0,Management,2,0-1 Miles,49,1
14311,M,0,Management,3,1-2 Miles,49,0
14312,F,1,Skilled Manual,1,5-10 Miles,54,0
14313,M,1,Skilled Manual,1,5-10 Miles,54,0
14314,F,5,Professional,4,0-1 Miles,50,0
14315,M,0,Professional,1,5-10 Miles,51,0
14316,M,1,Skilled Manual,1,0-1 Miles,53,1
14317,M,5,Professional,2,5-10 Miles,53,0
14318,M,5,Skilled Manual,2,5-10 Miles,52,0
14319,F,5,Skilled Manual,2,5-10 Miles,52,0
14320,F,5,Skilled Manual,3,5-10 Miles,54,0
14321,M,5,Professional,2,1-2 Miles,56,0
14322,F,2,Management,1,2-5 Miles,57,1
14323,M,1,Skilled Manual,1,0-1 Miles,57,1
14324,F,1,Skilled Manual,1,5-10 Miles,58,1
14325,F,1,Skilled Manual,1,5-10 Miles,58,1
14326,M,1,Skilled Manual,1,5-10 Miles,58,1
14327,M,0,Skilled Manual,2,0-1 Miles,39,0
14328,F,0,Skilled Manual,2,0-1 Miles,39,0
14329,F,0,Skilled Manual,2,0-1 Miles,39,0
14330,M,0,Skilled Manual,2,5-10 Miles,38,1
14331,M,0,Skilled Manual,2,5-10 Miles,35,0
14332,F,0,Skilled Manual,2,5-10 Miles,35,0
14333,M,0,Clerical,2,5-10 Miles,35,0
14334,M,0,Skilled Manual,2,0-1 Miles,35,1
14335,F,0,Skilled Manual,2,5-10 Miles,36,1
14336,M,0,Skilled Manual,2,5-10 Miles,37,1
14337,F,0,Skilled Manual,2,0-1 Miles,37,1
14338,F,0,Skilled Manual,2,0-1 Miles,37,1
14339,F,0,Clerical,2,0-1 Miles,37,0
14340,F,0,Skilled Manual,2,5-10 Miles,38,0
14341,M,0,Clerical,2,0-1 Miles,35,0
14342,F,0,Skilled Manual,2,0-1 Miles,36,1
14343,M,0,Skilled Manual,2,5-10 Miles,36,1
14344,M,2,Clerical,2,5-10 Miles,75,0
14345,F,2,Management,2,0-1 Miles,75,1
14346,F,2,Management,2,5-10 Miles,74,1
14347,F,2,Management,2,5-10 Miles,74,1
14348,M,2,Management,1,5-10 Miles,72,1
14349,F,0,Skilled Manual,2,5-10 Miles,39,0
14350,F,0,Skilled Manual,2,1-2 Miles,39,0
14351,F,0,Skilled Manual,1,5-10 Miles,39,0
14352,F,0,Skilled Manual,2,1-2 Miles,40,0
14353,F,0,Skilled Manual,2,1-2 Miles,40,0
14354,M,0,Skilled Manual,1,1-2 Miles,41,1
14355,M,0,Skilled Manual,1,5-10 Miles,41,1
14356,F,0,Management,2,1-2 Miles,48,1
14357,M,1,Management,2,1-2 Miles,48,1
14358,F,1,Management,2,0-1 Miles,47,0
14359,M,4,Management,1,0-1 Miles,46,0
14360,F,4,Skilled Manual,0,1-2 Miles,56,0
14361,M,4,Skilled Manual,0,1-2 Miles,56,0
14362,M,4,Clerical,2,1-2 Miles,43,1
14363,F,0,Skilled Manual,0,0-1 Miles,42,0
14364,M,1,Skilled Manual,0,0-1 Miles,42,1
14365,M,1,Skilled Manual,0,0-1 Miles,42,1
14366,F,1,Skilled Manual,0,0-1 Miles,44,1
14367,F,1,Skilled Manual,0,0-1 Miles,44,1
14368,M,1,Skilled Manual,0,1-2 Miles,44,0
14369,M,1,Skilled Manual,0,1-2 Miles,44,0
14370,F,1,Skilled Manual,0,1-2 Miles,43,0
14371,M,1,Skilled Manual,0,1-2 Miles,43,0
14372,F,1,Skilled Manual,0,2-5 Miles,43,0
14373,M,1,Skilled Manual,0,2-5 Miles,43,0
14374,M,1,Professional,0,0-1 Miles,42,1
14375,F,1,Skilled Manual,0,0-1 Miles,45,0
14376,F,4,Management,2,10+ Miles,71,0
14377,F,4,Management,2,1-2 Miles,71,1
14378,M,4,Management,2,10+ Miles,71,1
14379,M,4,Management,2,10+ Miles,71,1
14380,F,5,Management,2,1-2 Miles,71,1
14381,F,5,Management,2,10+ Miles,70,1
14382,M,5,Management,2,10+ Miles,70,1
14383,M,5,Management,2,2-5 Miles,70,0
14384,F,4,Management,2,2-5 Miles,70,0
14385,F,4,Management,2,10+ Miles,69,1
14386,F,5,Management,3,10+ Miles,69,1
14387,F,5,Management,3,10+ Miles,68,1
14388,F,5,Management,2,1-2 Miles,69,0
14389,M,2,Management,0,2-5 Miles,68,0
14390,M,2,Management,0,2-5 Miles,67,0
14391,M,4,Management,1,1-2 Miles,68,0
14392,M,4,Management,1,10+ Miles,68,1
14393,M,4,Management,1,10+ Miles,67,0
14394,M,4,Management,1,10+ Miles,67,1
14395,M,4,Management,1,10+ Miles,68,0
14396,F,2,Professional,1,10+ Miles,67,0
14397,F,2,Professional,1,10+ Miles,67,0
14398,M,2,Professional,1,10+ Miles,67,1
14399,M,2,Management,0,10+ Miles,67,0
14400,M,4,Management,2,10+ Miles,66,1
14401,M,2,Professional,2,2-5 Miles,66,0
14402,F,2,Professional,2,10+ Miles,66,0
14403,F,2,Professional,2,10+ Miles,66,0
14404,F,2,Professional,2,2-5 Miles,64,0
14405,M,2,Professional,2,2-5 Miles,65,0
14406,F,2,Professional,1,2-5 Miles,65,1
14407,M,2,Professional,1,2-5 Miles,65,0
14408,F,4,Professional,1,10+ Miles,65,0
14409,M,4,Professional,1,1-2 Miles,65,0
14410,F,4,Professional,1,1-2 Miles,65,0
14411,F,2,Professional,2,10+ Miles,64,1
14412,F,2,Professional,2,10+ Miles,64,1
14413,F,2,Professional,2,2-5 Miles,64,1
14414,F,2,Professional,2,2-5 Miles,63,1
14415,M,2,Professional,2,2-5 Miles,63,1
14416,F,3,Professional,2,10+ Miles,63,1
14417,M,3,Professional,2,10+ Miles,63,1
14418,F,3,Professional,2,10+ Miles,63,1
14419,F,4,Professional,2,10+ Miles,63,1
14420,F,4,Professional,2,10+ Miles,63,1
14421,F,5,Professional,2,2-5 Miles,63,1
14422,F,2,Management,4,0-1 Miles,56,0
14423,F,2,Management,4,0-1 Miles,57,0
14424,F,2,Professional,3,5-10 Miles,58,1
14425,M,2,Professional,4,5-10 Miles,58,1
14426,F,2,Professional,2,0-1 Miles,58,1
14427,M,3,Professional,3,5-10 Miles,59,1
14428,F,3,Professional,3,0-1 Miles,59,1
14429,F,3,Professional,3,0-1 Miles,60,1
14430,F,2,Professional,0,5-10 Miles,58,0
14431,F,3,Professional,2,0-1 Miles,58,0
14432,M,4,Management,1,5-10 Miles,82,0
14433,F,1,Management,2,2-5 Miles,82,1
14434,F,1,Management,2,2-5 Miles,82,1
14435,F,1,Management,3,1-2 Miles,82,0
14436,M,4,Professional,3,2-5 Miles,50,1
14437,M,5,Professional,3,2-5 Miles,50,0
14438,F,3,Management,4,2-5 Miles,50,1
14439,M,4,Professional,4,2-5 Miles,50,1
14440,M,4,Professional,4,2-5 Miles,49,1
14441,M,2,Management,3,1-2 Miles,49,0
14442,F,3,Professional,4,2-5 Miles,50,1
14443,M,1,Management,4,0-1 Miles,49,0
14444,M,1,Management,4,0-1 Miles,50,0
14445,M,1,Management,4,0-1 Miles,49,0
14446,M,4,Management,0,2-5 Miles,51,0
14447,F,4,Professional,2,2-5 Miles,51,1
14448,F,5,Professional,3,2-5 Miles,50,1
14449,M,0,Professional,1,10+ Miles,51,1
14450,M,2,Management,2,0-1 Miles,51,0
14451,M,2,Management,3,0-1 Miles,51,1
14452,M,3,Professional,0,5-10 Miles,58,1
14453,M,2,Professional,0,5-10 Miles,59,1
14454,F,1,Management,1,0-1 Miles,80,0
14455,F,4,Professional,2,2-5 Miles,52,0
14456,M,0,Professional,2,2-5 Miles,52,1
14457,M,4,Professional,3,5-10 Miles,52,1
14458,M,5,Professional,2,0-1 Miles,53,0
14459,M,5,Professional,3,5-10 Miles,53,1
14460,M,1,Professional,3,1-2 Miles,52,0
14461,F,1,Professional,4,5-10 Miles,52,1
14462,F,1,Management,2,1-2 Miles,53,0
14463,F,1,Professional,4,1-2 Miles,52,0
14464,F,1,Management,4,2-5 Miles,53,1
14465,M,4,Professional,1,5-10 Miles,54,0
14466,M,4,Professional,1,5-10 Miles,54,0
14467,M,4,Professional,2,5-10 Miles,54,0
14468,F,4,Professional,2,5-10 Miles,54,0
14469,F,3,Professional,4,1-2 Miles,54,0
14470,M,1,Management,3,0-1 Miles,54,1
14471,M,1,Management,3,0-1 Miles,54,1
14472,F,3,Management,3,0-1 Miles,54,1
14473,M,1,Management,4,2-5 Miles,54,1
14474,F,2,Professional,2,1-2 Miles,59,0
14475,F,2,Professional,2,5-10 Miles,60,0
14476,M,2,Professional,2,1-2 Miles,60,0
14477,F,4,Professional,0,5-10 Miles,60,1
14478,F,2,Skilled Manual,2,5-10 Miles,61,1
14479,F,1,Management,4,0-1 Miles,78,0
14480,M,5,Professional,3,5-10 Miles,55,0
14481,F,4,Professional,3,5-10 Miles,55,1
14482,M,4,Professional,3,5-10 Miles,55,0
14483,F,4,Professional,3,5-10 Miles,55,0
14484,F,4,Management,3,2-5 Miles,55,1
14485,F,1,Professional,2,2-5 Miles,55,1
14486,M,1,Management,2,0-1 Miles,55,1
14487,M,2,Skilled Manual,2,5-10 Miles,60,0
14488,M,3,Professional,1,1-2 Miles,61,0
14489,M,3,Management,2,5-10 Miles,62,0
14490,M,3,Management,2,5-10 Miles,61,0
14491,M,3,Management,2,5-10 Miles,61,0
14492,M,3,Management,2,1-2 Miles,62,0
14493,F,3,Management,2,1-2 Miles,62,0
14494,M,3,Management,2,5-10 Miles,62,1
14495,M,3,Professional,2,5-10 Miles,63,1
14496,F,3,Professional,2,1-2 Miles,62,1
14497,F,3,Professional,2,5-10 Miles,62,1
14498,F,4,Management,2,10+ Miles,77,1
14499,M,2,Management,3,5-10 Miles,78,0
14500,F,2,Management,4,0-1 Miles,77,0
14501,M,4,Management,2,1-2 Miles,77,1
14502,F,5,Management,2,5-10 Miles,77,0
14503,F,5,Management,2,5-10 Miles,77,0
14504,F,2,Management,0,5-10 Miles,77,0
14505,M,2,Management,4,0-1 Miles,77,0
14506,F,5,Management,2,1-2 Miles,75,0
14507,M,2,Management,3,1-2 Miles,75,0
14508,F,2,Management,3,5-10 Miles,74,0
14509,F,4,Skilled Manual,3,1-2 Miles,47,0
14510,M,2,Management,2,1-2 Miles,47,1
14511,F,2,Management,2,0-1 Miles,46,0
14512,M,3,Management,3,1-2 Miles,47,0
14513,F,1,Management,3,0-1 Miles,46,0
14514,F,0,Skilled Manual,1,5-10 Miles,36,0
14515,F,0,Skilled Manual,1,5-10 Miles,36,0
14516,M,5,Skilled Manual,3,5-10 Miles,70,0
14517,F,3,Skilled Manual,2,1-2 Miles,71,0
14518,F,2,Skilled Manual,2,5-10 Miles,67,0
14519,F,0,Skilled Manual,1,5-10 Miles,36,0
14520,F,0,Skilled Manual,1,1-2 Miles,36,1
14521,M,4,Skilled Manual,2,1-2 Miles,67,0
14522,M,4,Skilled Manual,2,5-10 Miles,68,0
14523,F,2,Clerical,2,5-10 Miles,67,1
14524,F,0,Manual,0,0-1 Miles,37,1
14525,F,0,Manual,0,0-1 Miles,38,1
14526,F,1,Manual,0,0-1 Miles,53,0
14527,M,1,Manual,0,0-1 Miles,52,0
14528,M,1,Manual,0,0-1 Miles,52,0
14529,F,1,Clerical,0,0-1 Miles,53,0
14530,M,1,Clerical,0,0-1 Miles,53,0
14531,F,1,Clerical,0,0-1 Miles,53,0
14532,F,1,Clerical,0,0-1 Miles,52,0
14533,M,1,Manual,0,0-1 Miles,53,0
14534,F,1,Manual,0,0-1 Miles,54,0
14535,M,1,Clerical,0,0-1 Miles,54,0
14536,F,1,Clerical,0,0-1 Miles,54,0
14537,M,1,Clerical,0,0-1 Miles,80,0
14538,F,4,Clerical,0,0-1 Miles,53,1
14539,F,4,Clerical,0,0-1 Miles,52,1
14540,M,1,Manual,0,0-1 Miles,57,0
14541,M,1,Clerical,0,0-1 Miles,57,1
14542,M,1,Clerical,0,0-1 Miles,58,0
14543,F,1,Manual,0,0-1 Miles,58,0
14544,M,1,Manual,0,0-1 Miles,58,0
14545,F,2,Manual,0,1-2 Miles,58,0
14546,F,2,Manual,0,0-1 Miles,59,0
14547,M,2,Manual,0,1-2 Miles,60,0
14548,F,2,Manual,0,0-1 Miles,60,0
14549,M,2,Manual,1,2-5 Miles,59,0
14550,F,2,Clerical,1,2-5 Miles,78,0
14551,F,1,Clerical,0,0-1 Miles,77,0
14552,F,1,Clerical,0,0-1 Miles,75,0
14553,F,1,Clerical,0,0-1 Miles,74,0
14554,M,1,Clerical,0,0-1 Miles,75,0
14555,F,2,Manual,1,1-2 Miles,72,1
14556,M,3,Manual,1,2-5 Miles,72,0
14557,M,0,Manual,1,2-5 Miles,34,0
14558,F,1,Skilled Manual,0,2-5 Miles,44,1
14559,F,1,Skilled Manual,0,2-5 Miles,44,1
14560,M,1,Skilled Manual,1,2-5 Miles,44,1
14561,M,1,Skilled Manual,1,0-1 Miles,45,0
14562,M,1,Skilled Manual,1,0-1 Miles,45,0
14563,M,1,Skilled Manual,1,2-5 Miles,45,0
14564,F,1,Skilled Manual,1,2-5 Miles,46,0
